,ID,Isi_Tweet,Sentimen
1825,-343812139,sosok gubernur jokowi mantan wakil presiden jusuf kalla dinyatakan tokoh terpopuler perbincangan,1
1826,-417894,sosok gubernur jokowi mantan wakil presiden jusuf kalla dinyatakan tokoh terpopuler perbincangan,1
1827,681906012,sosok gubernur jokowi mantan wakil presiden jusuf kalla dinyatakan tokoh terpopuler perbincangan,1
1828,483625787,sosok gubernur jokowi mantan wakil presiden jusuf kalla dinyatakan tokoh terpopuler perbincangan,1
1829,-1350647129,sosok gubernur jokowi mantan wakil presiden jusuf kalla dinyatakan tokoh terpopuler perbincangan,1
1830,-1872305848,sosok gubernur jokowi mantan wakil presiden jusuf kalla dinyatakan tokoh terpopuler perbincangan,1
1831,-129757484,sosok gubernur jokowi mantan wakil presiden jusuf kalla dinyatakan tokoh terpopuler perbincangan,1
1832,-1153135022,sosok gubernur jokowi mantan wakil presiden jusuf kalla dinyatakan tokoh terpopuler perbincangan,1
1833,393460958,sosok gubernur jokowi mantan wakil presiden jusuf kalla dinyatakan tokoh terpopuler perbincangan,1
1834,-1399762748,sosok gubernur jokowi mantan wakil presiden jusuf kalla dinyatakan tokoh terpopuler perbincangan,1
1835,671573503,sosok gubernur jokowi mantan wakil presiden jusuf kalla dinyatakan tokoh terpopuler perbincangan,1
1836,-1808099563,sosok gubernur jokowi mantan wakil presiden jusuf kalla dinyatakan tokoh terpopuler perbincangan,1
1837,-570646980,sosok gubernur jokowi mantan wakil presiden jusuf kalla dinyatakan tokoh terpopuler perbincangan,1
1838,-335129403,sosok gubernur jokowi mantan wakil presiden jusuf kalla dinyatakan tokoh terpopuler perbincangan,1
1839,-421770513,sosok gubernur jokowi mantan wakil presiden jusuf kalla dinyatakan tokoh terpopuler perbincangan,1
1840,761218815,sosok gubernur jokowi mantan wakil presiden jusuf kalla dinyatakan tokoh terpopuler perbincangan,1
1841,1474293548,sosok gubernur jokowi mantan wakil presiden jusuf kalla dinyatakan tokoh terpopuler perbincangan,1
1842,2052281787,sosok gubernur jokowi mantan wakil presiden jusuf kalla dinyatakan tokoh terpopuler perbincangan,1
1843,1234823437,sosok gubernur jokowi mantan wakil presiden jusuf kalla dinyatakan tokoh terpopuler perbincangan,1
1844,-1165334396,rt delthym sosok gubernur jokowi mantan wakil presiden jusuf kalla dinyatakan tokoh terpopuler perbincangan jokowi,1
1845,-210524923,bu mega capres jokowi cawapres omg gue coblos deh pake tombak,-1
1846,2129820276,rt lakistyle rt delthym sosok gubernur jokowi mantan wakil presiden jusuf kalla dinyatakan tokoh terpopuler perbin,1
1847,1564762145,kokokdirgantoro taruhan yuk presiden jokowi manis keras thd freeport kalah avanza kuserahkan menang rubiconmu buatku,0
1848,-1765422980,yg bikin nyalon presiden jokowi suruh nyelesaiin nyalon presiden njenengan sehat,-1
1849,-674161658,rt yg bikin nyalon presiden jokowi suruh nyelesaiin nyalon presiden njenengan,-1
1850,325376572,rt ngabdul kokokdirgantoro taruhan yuk presiden jokowi manis keras thd freeport kalah avanza kuserahkan menang,0
1851,-1969970453,rt yg bikin nyalon presiden jokowi suruh nyelesaiin nyalon presiden njenengan,-1
1852,-626867295,ane gedeg rt capres aburizal bakrie dibenci pengguna sosial media jakarta riset dilak,-1
1853,731363479,capres prabowo subianto aktif kreatif beliau disosial media didukunglah biar laju capres,1
1854,-1991843890,rt davidridwanbetz capres prabowo subianto aktif kreatif beliau disosial media didukunglah biar laju,1
1855,1937135025,rt davidridwanbetz capres prabowo subianto aktif kreatif beliau disosial media didukunglah biar laju,1
1856,-731314983,capres wiranto beda ngomong statemenya yg nama setan jualan pembersih toilet partai,-1
1857,-894371082,rt davidridwanbetz capres prabowo subianto aktif kreatif beliau disosial media didukunglah biar laju,1
1858,-836054612,capres aburizal bakrie dibenci pengguna sosial media aburizalbakrie partaigolkar,-1
1859,-355456618,gtu ya ya serah kn pd rakyat yg menentukn nya rakyat papua jga kn capres,0
1860,1443815406,rt gtu ya ya serah kn pd rakyat yg menentukn nya rakyat papua jga kn,0
1861,-795345917,rt prabowo ngoyo presiden prabowo indonesia merdeka indonesia prabowopresiden gerindr,1
1862,1388936044,rt berharap terpilih presiden arb membawa indonesia arah,1
1863,-57270834,prabowo ngoyo presiden prabowo indonesia merdeka indonesia prabowopresiden gerindra salam indonesiaraya,1
1864,-351381417,rt berharap terpilih presiden arb membawa indonesia arah,1
1865,-141904648,rt abdivegatech prabowo ngoyo presiden prabowo indonesia merdeka indonesia prabowopresiden gerindra,1
1866,-1478031640,rt abdivegatech prabowo ngoyo presiden prabowo indonesia merdeka indonesia prabowopresiden gerindra,1
1867,-1834866005,prabowo ngoyo presiden prabowo indonesia merdeka indonesia prabowopresiden gerindra salam indonesiaraya,1
1868,967919941,rt affanvegatech prabowo ngoyo presiden prabowo indonesia merdeka indonesia prabowopresiden gerindra,1
1869,1220406611,rt arieqfarhan bu mega capres jokowi cawapres omg gue coblos deh pake tombak,-1
1870,-824851723,capres kn jokowi sblum pileg suara bs dpt rakyat menunggu capres jokowi,1
1871,1874210961,jokowipres amienraissirik capres jokowi rumordanfakta jd presiden jd pengganti soeharto,0
1872,1744363256,rt berharap terpilih presiden arb membawa indonesia arah,1
1873,22478723,rt arrfahprstyo maju capres jokowi izin sby,0
1874,1063218135,maju capres jokowi izin sby via kompascom sby nyalon keduax izin yah,0
1875,1295410072,ga diijinin rt indrajpiliang atasan jokowi sby bkn megawati rt kompascom maju capres jokowi,0
1876,-497181398,maju capres jokowi izin sby,0
1877,2101662319,maju capres jokowi izin sby berdasarkan nomor jokowi izin presiden,0
1878,1532972273,stuju aunt ruthjoann yg ijin warga jakarta dipilih ama jakarta kompascom maju capres jokowi izin,0
1879,1391023735,followradiopepatah maju capres jokowi izin sby followradiopepatah,0
1880,-544590878,rt maju capres jokowi izin sby berdasarkan nomor jokowi izin,0
1881,-1930258055,maju capres jokowi izin sby berdasarkan nomor jokowi izin infosehat,0
1882,1762368000,rt tuitmedan tuitmedan maju capres jokowi izin sby medan tuit,0
1883,-722270968,kandidat presiden wiranto mencalonkan kandidat wakil presiden pemilu presiden ibiography,0
1884,2099846312,tuitjakarta capres jokowi membisu jakarta tuit,0
1885,-1130738458,capres jokowi membisu berita kabar,0
1886,83952737,rt ibiography kandidat presiden wiranto mencalonkan kandidat wakil presiden pemilu presiden,0
1887,2070561922,tuitindonesia capres jokowi membisu indonesia tuit,0
1888,1129257139,rt wartaterupdate capres jokowi membisu,0
1889,-700572783,sy kepemerintahan presiden jokowi indonesia layak dipimpin presiden ahok tweet,1
1890,1296471182,rt headlinenewsid capres jokowi membisu joko widodo langsung,0
1891,2015221374,tp yg semoga presiden jokowi kalo beneran takdirnya beliau jd bagus drpd presiden yg,1
1892,213793338,calon presiden prabowo subianto menolak nasionalisasi industri migas,0
1893,-247390039,bru akn memilih presiden jk sdh calonnya yg menghukum mampus koruptor,-1
1894,-1296591862,rt bru akn memilih presiden jk sdh calonnya yg menghukum mampus koruptor,-1
1895,-1968807105,rt bru akn memilih presiden jk sdh calonnya yg menghukum mampus koruptor,-1
1896,227685561,joseph artis presiden jokowi presiden,0
1897,-541522367,erte bru akn memilih presiden jk sdh calonnya yg menghukum mampus koruptor,-1
1898,883267649,jk un mencerdaskan bangsa mantan wakil presiden jusuf kalla menilai un meningkatkan kualitas pendidikan indonesia,0
1899,-1010965883,rt erte bru akn memilih presiden jk sdh calonnya yg menghukum mampus koruptor selam,-1
1900,-430047086,rt kalo pasangkan presiden wapres mohmahfudmd gimana elektabiltasnya bang datuakrajoangek,0
1901,-152356298,jk un tingkatkan minat belajar siswa mantan wakil presiden jusuf kalla ujian nasional un menggenjot semang,0
1902,-790375602,bang kali bbm zaman presiden megawati cc wadarma,0
1903,-672089083,ajak pemilu aja v capres jokowi,0
1904,306296704,kabinet dipimpin presiden megawati soekarnoputri dinamakan,0
1905,1640763119,kabinet aselole josss rt kabinet dipimpin presiden megawati soekarnoputri dinamakan,0
1906,-319160354,kabinet gotong royong kabinet dipimpin presiden megawati soekarnoputri dinamakan,0
1907,-241053925,rt kabinet dipimpin presiden megawati soekarnoputri dinamakan,0
1908,2067794702,ujian nasional kebijakan strategis yg dikeluarkan pemerintahan presiden megawati yg manfaatnya cc nengherba,0
1909,1094190093,presidenri bermutu presiden memble utk presidensby gak sabar presiden jokowi,-1
1910,2003169471,sayah setuju kalo capres cawapresnya irsan noor kujangsangata,1
1911,-1706744542,rt giovanoku presidenri bermutu presiden memble utk presidensby gak sabar p,-1
1912,-1890266739,rt kafirliberal sayah setuju kalo capres cawapresnya irsan noor kujangsangata,1
1913,67265371,rt kafirliberal sayah setuju kalo capres cawapresnya irsan noor kujangsangata,1
1914,1263768464,rt giovanoku presidenri bermutu presiden memble utk presidensby gak sabar p,-1
1915,458487245,ngomongin nuklir capres infojokowi ngomongin mobil murah piye,-1
1916,-116500786,rt novelmartinews ngomongin nuklir capres infojokowi ngomongin mobil murah piy,-1
1917,-290569121,rt novelmartinews ngomongin nuklir capres infojokowi ngomongin mobil murah piy,-1
1918,2106667596,rt novelmartinews ngomongin nuklir capres infojokowi ngomongin mobil murah piy,-1
1919,316472927,capres jokowi kenalkan slogan blusukan hati masyarakat,0
1920,456549537,relawan jokowi pdip ajukan capres pileg galang dukungan kemenangan partaipdip,0
1921,513143815,rt supportpapua relawan jokowi pdip ajukan capres pileg galang dukungan kemenangan partaipdip,0
1922,1117324921,bnyak org solo blg yg bgs bkn jokowi tp wakilnya dl tp klo presiden jokowi bgs drpd yg laen,1
1923,-263082509,apalah org aussie dukung jokowi jd presiden jokowi gubernur jakarta,-1
1924,1327433160,rt allunamaharani apalah org aussie dukung jokowi jd presiden jokowi gubernur jakarta,-1
1925,341190141,rebut jokowiku allunamaharani apalah org aussie dukung jokowi jd presiden jokowi gubernur jakarta,-1
1926,1360539601,rt rebut jokowiku allunamaharani apalah org aussie dukung jokowi jd presiden jokowi gubernur jakarta,-1
1927,-709938076,bu mega presiden jokowi makan biar gemuk presiden mukanya lebar ya justsaying,0
1928,1168288092,kalo ganti presiden jokowi otomatis muncul ehrt kurawa berdoa tuhan mengirim pengganti alm,1
1929,-2016885746,rt pakpik ayo amien buktikan kuasamu melengserkan presiden beraninya calon presiden,0
1930,-1903600530,rt muchlishasyim bu mega presiden jokowi makan biar gemuk presiden mukanya lebar,0
1931,-296307739,rt mantriss ya udah prabowo presiden jokowi wapres,0
1932,-1033098893,rt prabowo ngoyo presiden prabowo indonesia merdeka indonesia prabowopresiden gerindr,1
1933,-1752506917,rt ifihsan kebalik kali jokowi presiden prabowo wapres,0
1934,-1057996783,nasib capres wiranto prabowo dkk trmasuk capres hasil konveksi pd bernasib sprt sutrino,0
1935,-1742812173,rt lol pakpik ayo amien buktikan kuasamu melengserkan presiden beraninya calon presiden,0
1936,14337124,modus nya hehe kabarpilpres tribunnews capres jokowi membisu,0
1937,1493007749,rt asepnirwanaa modus nya hehe kabarpilpres tribunnews capres jokowi membisu,0
1938,-1642511303,pas jokowi presiden jokowi ahok wakil presiden deh hahahaha bener bener duet maut,1
1939,65228095,isu digandeng hatta jokowi nggak mikir capres jokowi gubernur dijuluki new york times,0
1940,-777363284,kampanye capres megawati gd graha saba milik jokowi bilang senang ketemu org yg namanya didengarnya,0
1941,1420054353,rt blontankpoer kampanye capres megawati gd graha saba milik jokowi bilang senang ketemu org yg namanya,0
1942,-597736089,rakyat butuh org secerdas amin doang utk presiden jokowi tulus jujur tdk mata duitan pekerja keras,1
1943,842259311,poros menjegal capres jokowi akal akalan si eheheheh,0
1944,-1995867293,rt merdikaelmangun capres jokowi kenalkan slogan blusukan hati masyarakat,0
1945,565163428,rt sinuratdodi poros menjegal capres jokowi akal akalan si eheheheh,0
1946,-2000814711,gerindra bp capres prabowo memiliki sbuah energi berpasangan dngan bp jokowi pilpres mndukung,1
1947,1505668531,rt wimpytwitty gerindra bp capres prabowo memiliki sbuah energi berpasangan dngan bp jokowi pilpres say,1
1948,1734441666,oke nih kalo presiden jokowi wakil presiden mahfud wakil presiden agus marto rektor aja wakilnya,1
1949,-1835003965,hatta rajasa gita wirjawan anies baswedan abis gw dituduh timses capres makasih kak sheggario,0
1950,-432817534,rt imanlagi hatta rajasa gita wirjawan anies baswedan abis gw dituduh timses capres makasih kak sheggario,0
1951,-1306234276,pan sibuk mencari cantolan capres hatta rajasa prabowo vs jokowi,0
1952,-729692137,thenovione cuman om gw yg capres,0
1953,-584539076,rt thenovione cuman om gw yg capres,0
1954,1353200350,rt prabowo cocok wakil presiden prabowo mempersilakan jokowi maju calon presiden,0
1955,769973871,awas media online capres prabowo subianto membayar reting lembaga survei indonesia tertinggi,-1
1956,-226387001,rt boedai vivanews mengarahkan pemilih salah capres capres aburizal bakrie oke,0
1957,226645730,rt awas media online capres prabowo subianto membayar reting lembaga survei indonesia ter,-1
1958,810200483,rt awas media online capres prabowo subianto membayar reting lembaga survei indonesia ter,-1
1959,-328925017,klw capres jokowi cawapres prabowo negara tentara yg kuat disegani utk jaga kedaulatan ri,1
1960,5535232,beritaupdatee prabowo capres jokowi cawapresnya,0
1961,-1355970631,rt klw capres jokowi cawapres prabowo negara tentara yg kuat disegani utk jaga,1
1962,1429740059,rt klw capres jokowi cawapres prabowo negara tentara yg kuat disegani utk jaga,1
1963,-1053059493,presiden jk ga ambil tindakan thd gamawan jgn slhkan jk dianggap mendukung tindakan diskriminasi gamawan ato instruksi presiden,-1
1964,663013951,unegunegjkt ferizalramli jossasep bharatahandoko mari fokus urusan internal partai puan gerindra capres jokowi,0
1965,714377943,rt kievinfrozz unegunegjkt ferizalramli jossasep bharatahandoko mari fokus urusan internal partai puan gerindra,0
1966,281009067,pasangan capres tanoe gue istilah hmmmm,0
1967,-1403574305,kacung bangsa bener rt prabowo ngoyo presiden prabowo indonesia merdeka,0
1968,-79262566,skrng dalem hati capres aburizal bakrie harry tanoe awas lu ht piala dunia disiarin tivi gua,0
1969,1057793672,agustus wakil presiden jusuf kalla membantah pernyataan,0
1970,-1431960483,rt agustus wakil presiden jusuf kalla membantah pernyataan,0
1971,-1526655413,presiden ri sbyudhoyono undang acara miss world ssih yg hadir mlah capres wiranto sma wacapresnya harrytanoe,0
1972,-259776483,cakradimas capres prabowo p,1
1973,1903928702,rt rezadolidoli cakradimas capres prabowo p,1
1974,-1492826035,kerja politik krlamrimba jokowi teratas survei capres prabowo tergantung bayar hasil survei capres jokowi urutan teratas,0
1975,-733365015,panitianya yg hall nya emang kasian tuh capres wiranto gak duduk,0
1976,-79433773,rt rezadolidoli cakradimas capres prabowo p,1
1977,-200976339,tayangan barcelona ditunda capres kampanye parah,-1
1978,1199535384,rt tayangan barcelona ditunda capres kampanye parah,-1
1979,160901886,yg bahasan prediksi calon presiden jokowi vs gita wiryawan kesimpulannya gita wiryawan dipilih,1
1980,-847802261,rt geidytiara yg bahasan prediksi calon presiden jokowi vs gita wiryawan kesimpulannya gita wiryawan dipilih,1
1981,936531885,retwett benci capres,-1
1982,1633610910,yg layak sbg capres kompetiter yg layak bertanding mohmahfudmd mrk smua insyallah jujur n amanah,1
1983,-1407002055,rt yg layak sbg capres kompetiter yg layak bertanding mohmahfudmd mrk smua insya,1
1984,-79045803,rt yg layak sbg capres kompetiter yg layak bertanding mohmahfudmd mrk smua insya,1
1985,-2018759542,rt yg layak sbg capres kompetiter yg layak bertanding mohmahfudmd mrk smua insya,1
1986,1178072058,rt yg jls kt akn merugi jk tdk mendukung mahfud md jokowi jd presiden wak presiden,1
1987,250500837,rt anassuyuti rt yg jls kt akn merugi jk tdk mendukung mahfud md jokowi jd presiden wak presiden,1
1988,-1539681971,rt anassuyuti rt yg jls kt akn merugi jk tdk mendukung mahfud md jokowi jd presiden wak presiden,1
1989,-210114798,jokowi cocoknya ht pas jd presiden jokowi ditarik pbb jd lengkap gubernur jakata kristen presidennya kristen,-1
1990,-2023174389,rt jokowi cocoknya ht pas jd presiden jokowi ditarik pbb jd lengkap gubernur jakata kristen presidennya krist,-1
1991,1965112186,eng ing eeeng ono yo akun bayaran bener omongane calon capres proses suara rakyat,0
1992,-1039614136,golkar ribt ribet capres arb ayo bikin konvensi terbuka berani berani partainya rakyat,-1
1993,-1267341516,rt dalgonyes golkar ribt ribet capres arb ayo bikin konvensi terbuka berani berani partainya rak,-1
1994,1056122959,rt dalgonyes golkar ribt ribet capres arb ayo bikin konvensi terbuka berani berani partainya rak,-1
1995,-2057228506,rt dalgonyes golkar ribt ribet capres arb ayo bikin konvensi terbuka berani berani partainya rak,-1
